数据由w0x7ce整理
股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,前收盘价,复权因子,成交量,成交额,波动,地区,行业,上市日期,退市日期
603920.SH,世运电路,20200618,23.41,23.88,23.96,23.23,23.45,1.8337,82957.95,196874.437,0.4299999999999997,广东,元器件,20170426,
603920.SH,世运电路,20200617,23.5,23.45,23.74,23.0,23.6,-0.6356,68913.24,160305.908,-0.15000000000000213,广东,元器件,20170426,
603920.SH,世运电路,20200616,23.33,23.6,23.66,23.24,23.05,2.3861,76649.81,179725.602,0.5500000000000007,广东,元器件,20170426,
603920.SH,世运电路,20200615,23.84,23.05,23.88,23.04,24.25,-4.9485,124076.95,289727.614,-1.1999999999999993,广东,元器件,20170426,
603920.SH,世运电路,20200612,24.89,24.25,24.9,24.05,25.27,-4.0364,162754.0,397581.572,-1.0199999999999996,广东,元器件,20170426,
603920.SH,世运电路,20200611,25.59,25.27,26.38,25.11,24.62,2.6401,205842.82,529346.648,0.6499999999999986,广东,元器件,20170426,
603920.SH,世运电路,20200610,25.33,24.62,25.8,24.6,25.8,-4.5736,169454.81,424877.271,-1.1799999999999997,广东,元器件,20170426,
603920.SH,世运电路,20200609,24.55,25.8,26.18,24.55,23.8,8.4034,214145.83,550697.364,2.0,广东,元器件,20170426,
603920.SH,世运电路,20200608,24.34,23.8,24.55,23.7,24.2,-1.6529,64907.0,156259.86,-0.3999999999999986,广东,元器件,20170426,
603920.SH,世运电路,20200605,24.46,24.2,24.62,23.86,24.4,-0.8197,91715.9,222463.521,-0.1999999999999993,广东,元器件,20170426,
603920.SH,世运电路,20200604,24.23,24.4,24.98,24.23,24.12,1.1609,103365.27,254086.541,0.2799999999999976,广东,元器件,20170426,
603920.SH,世运电路,20200603,24.49,24.12,24.8,23.9,24.48,-1.4706,88340.0,213972.756,-0.35999999999999943,广东,元器件,20170426,
603920.SH,世运电路,20200602,24.66,24.48,25.3,24.33,24.2,1.157,133974.35,331715.722,0.28000000000000114,广东,元器件,20170426,
603920.SH,世运电路,20200601,22.98,24.2,24.32,22.93,22.75,6.3736,107187.97,255804.519,1.4499999999999993,广东,元器件,20170426,
603920.SH,世运电路,20200529,22.64,22.75,23.14,22.49,22.59,0.7083,62200.35,141908.479,0.16000000000000014,广东,元器件,20170426,
603920.SH,世运电路,20200528,23.06,22.59,23.26,22.05,23.13,-2.3346,99658.0,225025.761,-0.5399999999999991,广东,元器件,20170426,
603920.SH,世运电路,20200527,24.13,23.13,24.18,23.12,24.17,-4.3029,111096.23,261707.958,-1.0400000000000027,广东,元器件,20170426,
603920.SH,世运电路,20200526,23.25,24.17,24.39,23.0,23.13,4.4963,141175.83,337289.964,1.0400000000000027,广东,元器件,20170426,
603920.SH,世运电路,20200525,23.32,23.13,24.17,22.46,23.12,0.0433,131053.05,305886.533,0.00999999999999801,广东,元器件,20170426,
603920.SH,世运电路,20200522,23.5,23.12,25.2,23.02,23.0,0.5217,162561.0,388730.879,0.120000000000001,广东,元器件,20170426,
603920.SH,世运电路,20200521,24.28,23.0,24.38,23.0,24.09,-4.5247,80473.0,189798.144,-1.0899999999999999,广东,元器件,20170426,
603920.SH,世运电路,20200520,24.74,24.09,24.79,23.88,24.85,-3.0584,101652.85,247301.04,-0.7600000000000016,广东,元器件,20170426,
603920.SH,世运电路,20200519,24.31,24.85,25.07,24.08,23.76,4.5875,121980.78,301159.809,1.0899999999999999,广东,元器件,20170426,
603920.SH,世运电路,20200518,24.31,23.76,24.56,23.3,24.55,-3.2179,141575.22,339413.549,-0.7899999999999991,广东,元器件,20170426,
603920.SH,世运电路,20200515,24.42,24.55,25.1,24.15,24.27,1.1537,125919.18,311199.901,0.28000000000000114,广东,元器件,20170426,
603920.SH,世运电路,20200514,24.7,24.27,24.78,24.1,24.7,-1.7409,83985.3,205194.74,-0.4299999999999997,广东,元器件,20170426,
603920.SH,世运电路,20200513,25.2,24.7,25.2,24.37,25.11,-1.6328,89681.0,221488.241,-0.41000000000000014,广东,元器件,20170426,
603920.SH,世运电路,20200512,25.15,25.11,25.49,24.57,25.51,-1.568,118950.0,297475.985,-0.40000000000000213,广东,元器件,20170426,
603920.SH,世运电路,20200511,25.39,25.51,26.24,25.13,25.26,0.9897,129301.64,331025.046,0.25,广东,元器件,20170426,
603920.SH,世运电路,20200508,25.05,25.26,25.98,25.05,25.03,0.9189,162577.86,412713.056,0.23000000000000043,广东,元器件,20170426,
603920.SH,世运电路,20200507,25.1,25.03,26.25,24.88,25.49,-1.8046,212560.94,542874.65,-0.4599999999999973,广东,元器件,20170426,
603920.SH,世运电路,20200506,24.95,25.49,26.1,24.1,24.71,3.1566,267271.42,671858.792,0.7799999999999976,广东,元器件,20170426,
603920.SH,世运电路,20200430,23.79,24.71,24.71,23.53,22.46,10.0178,160954.18,391512.78,2.25,广东,元器件,20170426,
603920.SH,世运电路,20200429,20.98,22.46,22.46,20.96,20.42,9.9902,79887.5,175162.971,2.039999999999999,广东,元器件,20170426,
603920.SH,世运电路,20200428,20.87,20.42,20.9,19.35,20.56,-0.6809,85588.72,173362.438,-0.13999999999999702,广东,元器件,20170426,
603920.SH,世运电路,20200427,20.21,20.56,20.63,19.88,20.12,2.1869,60766.56,123791.446,0.4399999999999977,广东,元器件,20170426,
603920.SH,世运电路,20200424,20.98,20.12,21.25,20.03,20.76,-3.0829,65507.34,134367.147,-0.6400000000000006,广东,元器件,20170426,
603920.SH,世运电路,20200423,21.63,20.76,21.63,20.71,21.55,-3.6659,74171.06,156153.437,-0.7899999999999991,广东,元器件,20170426,
603920.SH,世运电路,20200422,21.18,21.55,21.78,21.08,21.6,-0.2315,74298.06,159265.197,-0.05000000000000071,广东,元器件,20170426,
603920.SH,世运电路,20200421,21.9,21.6,21.9,21.21,21.9,-1.3699,79356.25,170493.354,-0.29999999999999716,广东,元器件,20170426,
603920.SH,世运电路,20200420,21.77,21.9,22.6,21.65,21.85,0.2288,101569.96,223727.889,0.04999999999999716,广东,元器件,20170426,
603920.SH,世运电路,20200417,22.17,21.85,23.22,21.85,22.2,-1.5766,156764.35,352002.177,-0.34999999999999787,广东,元器件,20170426,
603920.SH,世运电路,20200416,21.12,22.2,22.98,21.12,22.06,0.6346,237029.33,525101.185,0.14000000000000057,广东,元器件,20170426,
603920.SH,世运电路,20200415,21.3,22.06,22.39,21.03,20.35,8.4029,225956.18,498953.556,1.7099999999999973,广东,元器件,20170426,
603920.SH,世运电路,20200414,18.85,20.35,20.35,18.85,18.5,10.0,65645.0,130462.356,1.8500000000000014,广东,元器件,20170426,
603920.SH,世运电路,20200413,18.97,18.5,19.15,18.3,19.08,-3.0398,39797.0,74161.492,-0.5799999999999983,广东,元器件,20170426,
603920.SH,世运电路,20200410,19.86,19.08,19.88,18.88,19.82,-3.7336,47480.5,91446.913,-0.740000000000002,广东,元器件,20170426,
603920.SH,世运电路,20200409,19.85,19.82,20.1,19.73,19.81,0.0505,41664.0,82831.002,0.010000000000001563,广东,元器件,20170426,
603920.SH,世运电路,20200408,19.54,19.81,19.89,19.32,19.62,0.9684,50617.01,99672.384,0.18999999999999773,广东,元器件,20170426,
603920.SH,世运电路,20200407,19.54,19.62,19.72,19.38,19.08,2.8302,66426.0,129829.697,0.5400000000000027,广东,元器件,20170426,
603920.SH,世运电路,20200403,19.44,19.08,19.66,18.93,19.3,-1.1399,55481.0,107007.075,-0.22000000000000242,广东,元器件,20170426,
603920.SH,世运电路,20200402,18.51,19.3,19.3,18.35,18.39,4.9483,63738.47,120225.91,0.9100000000000001,广东,元器件,20170426,
